id,survey_stop_id,species_id,number_heard,created_at,updated_at,heard_minute_1,heard_minute_2,heard_minute_3,heard_minute_4,heard_minute_5,heard_minute_6
26012,32644,6,\N,2017-07-21 22:19:13,2017-07-21 22:19:13,f,f,f,f,t,t
26013,32644,6,\N,2017-07-21 22:19:13,2017-07-21 22:19:13,f,f,f,f,t,f
26014,32644,6,\N,2017-07-21 22:19:13,2017-07-21 22:19:13,f,f,f,f,f,t
26123,32670,2,\N,2017-08-02 17:43:54,2017-08-02 17:43:54,t,t,f,f,t,t
26124,32670,2,\N,2017-08-02 17:43:54,2017-08-02 17:43:54,f,t,t,t,f,f
26131,32717,8,\N,2017-08-09 18:14:03,2017-08-09 18:14:03,f,t,f,f,f,f
26135,32734,1,\N,2017-08-15 19:56:43,2017-08-15 19:56:43,t,f,f,f,f,f
26136,32734,1,\N,2017-08-15 19:56:43,2017-08-15 19:56:43,t,t,t,t,t,t
26137,32734,1,\N,2017-08-15 19:56:43,2017-08-15 19:56:43,t,t,t,t,f,f
26141,32736,1,\N,2017-08-15 19:59:08,2017-08-15 19:59:08,t,f,f,f,f,f
26142,32736,1,\N,2017-08-15 19:59:08,2017-08-15 19:59:08,f,t,t,t,t,t
26143,32736,1,\N,2017-08-15 19:59:08,2017-08-15 19:59:08,f,t,t,t,t,t
26144,32736,1,\N,2017-08-15 19:59:08,2017-08-15 19:59:08,f,t,f,f,f,f
26156,32739,1,\N,2017-08-15 20:03:34,2017-08-15 20:03:34,t,f,f,f,f,f
26157,32739,1,\N,2017-08-15 20:03:34,2017-08-15 20:03:34,t,t,t,t,t,t
26158,32739,1,\N,2017-08-15 20:03:34,2017-08-15 20:03:34,t,t,t,t,t,t
26159,32739,1,\N,2017-08-15 20:03:34,2017-08-15 20:03:34,t,f,f,f,f,f
26160,32739,1,\N,2017-08-15 20:03:34,2017-08-15 20:03:34,f,t,t,t,f,f
26161,32739,1,\N,2017-08-15 20:03:35,2017-08-15 20:03:35,f,f,f,f,t,f
26201,32777,1,\N,2017-08-16 15:39:43,2017-08-16 15:39:43,f,f,f,f,t,t
26202,32777,1,\N,2017-08-16 15:39:43,2017-08-16 15:39:43,f,f,f,f,t,f
26219,32784,1,\N,2017-08-16 15:48:21,2017-08-16 15:48:21,t,t,f,f,f,f
26220,32784,2,\N,2017-08-16 15:48:21,2017-08-16 15:48:21,t,t,t,t,t,t
26221,32784,1,\N,2017-08-16 15:48:21,2017-08-16 15:48:21,f,t,t,t,f,f
26222,32785,1,\N,2017-08-16 15:48:54,2017-08-16 15:48:54,f,f,f,t,t,f
26223,32785,1,\N,2017-08-16 15:48:54,2017-08-16 15:48:54,f,f,f,t,t,t
26224,32787,1,\N,2017-08-16 15:49:39,2017-08-16 16:01:54,t,t,f,f,f,f
26225,32787,1,\N,2017-08-16 15:49:39,2017-08-16 16:01:54,t,t,f,f,f,f
26226,32787,1,\N,2017-08-16 15:49:39,2017-08-16 16:01:54,t,t,t,t,t,t
26238,32790,1,\N,2017-08-16 16:12:15,2017-08-16 16:12:15,t,t,f,f,f,f
26239,32790,2,\N,2017-08-16 16:12:15,2017-08-16 16:12:15,t,t,t,t,t,t
26240,32790,2,\N,2017-08-16 16:12:15,2017-08-16 16:12:15,t,t,t,t,f,t
26242,32792,1,\N,2017-08-16 16:13:04,2017-08-16 16:13:04,t,t,t,t,t,t
26243,32793,1,\N,2017-08-16 16:13:29,2017-08-16 16:13:29,t,t,t,t,t,t
26248,32796,1,\N,2017-08-16 16:18:09,2017-08-16 16:18:09,t,t,f,f,f,f
26249,32796,1,\N,2017-08-16 16:18:09,2017-08-16 16:18:09,t,t,t,t,t,t
26250,32797,1,\N,2017-08-16 16:19:05,2017-08-16 16:19:05,t,t,t,t,t,t
26251,32797,1,\N,2017-08-16 16:19:05,2017-08-16 16:19:05,t,t,t,t,t,t
26252,32797,2,\N,2017-08-16 16:19:05,2017-08-16 16:19:05,f,t,f,f,f,f
25967,32625,6,\N,2017-07-17 20:07:57,2017-07-17 20:07:57,f,f,t,t,t,f
25973,32633,8,\N,2017-07-17 20:12:51,2017-07-17 20:12:51,t,f,t,f,f,f
25974,32633,6,\N,2017-07-17 20:12:51,2017-07-17 20:12:51,f,t,t,f,t,t
25978,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,t,t
25979,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,t,t
25980,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,t,t
25981,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,t,t
25982,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,t,t
25983,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,t,t
25984,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,t,t
25985,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,t,t
25986,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,f,t
25987,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,f,t
25988,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,f,t
25989,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,f,t
25990,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,f,t
25991,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,f,t
25992,32635,6,\N,2017-07-17 20:20:06,2017-07-17 20:20:06,f,f,f,t,f,t
26125,32676,8,\N,2017-08-02 17:56:11,2017-08-02 17:56:11,f,f,f,f,f,t
26127,32708,3,\N,2017-08-03 21:33:45,2017-08-03 21:33:45,f,f,t,f,f,t
26128,32708,3,\N,2017-08-03 21:33:45,2017-08-03 21:33:45,f,f,f,f,t,f
26145,32737,1,\N,2017-08-15 20:01:03,2017-08-15 20:01:03,t,f,f,f,f,f
26146,32737,1,\N,2017-08-15 20:01:03,2017-08-15 20:01:03,t,t,t,t,f,f
26147,32737,1,\N,2017-08-15 20:01:03,2017-08-15 20:01:03,f,f,f,t,t,f
26148,32737,1,\N,2017-08-15 20:01:03,2017-08-15 20:01:03,f,f,f,f,t,t
26149,32737,1,\N,2017-08-15 20:01:03,2017-08-15 20:01:03,t,t,t,t,t,t
26171,32742,1,\N,2017-08-15 20:09:24,2017-08-15 20:09:24,t,t,t,t,t,t
26172,32742,1,\N,2017-08-15 20:09:24,2017-08-15 20:09:24,f,t,t,t,f,f
26173,32742,1,\N,2017-08-15 20:09:24,2017-08-15 20:09:24,f,f,f,t,t,t
26174,32742,1,\N,2017-08-15 20:09:25,2017-08-15 20:09:25,f,f,f,t,t,t
26175,32742,1,\N,2017-08-15 20:09:25,2017-08-15 20:09:25,t,t,t,f,f,f
26176,32742,1,\N,2017-08-15 20:09:25,2017-08-15 20:09:25,t,t,t,f,f,f
26177,32742,1,\N,2017-08-15 20:09:25,2017-08-15 20:09:25,t,t,t,t,t,t
26178,32742,1,\N,2017-08-15 20:09:25,2017-08-15 20:09:25,t,t,t,t,t,t
26179,32742,1,\N,2017-08-15 20:09:25,2017-08-15 20:09:25,t,t,t,t,t,t
26216,32782,1,\N,2017-08-16 15:43:58,2017-08-16 15:43:58,t,t,t,t,t,t
26217,32782,1,\N,2017-08-16 15:43:58,2017-08-16 15:43:58,t,t,t,t,f,t
26218,32782,1,\N,2017-08-16 15:43:58,2017-08-16 15:43:58,t,f,f,f,f,f
26241,32791,1,\N,2017-08-16 16:12:36,2017-08-16 16:12:36,t,t,t,t,t,t
26244,32794,1,\N,2017-08-16 16:17:20,2017-08-16 16:17:20,t,t,f,f,f,f
26245,32794,1,\N,2017-08-16 16:17:20,2017-08-16 16:17:20,t,t,f,f,f,f
26246,32794,1,\N,2017-08-16 16:17:20,2017-08-16 16:17:20,f,t,t,t,f,f
26247,32794,1,\N,2017-08-16 16:17:20,2017-08-16 16:17:20,f,f,f,f,f,t
26277,32810,1,\N,2017-08-16 16:36:13,2017-08-16 16:36:13,t,t,f,f,t,t
26278,32810,1,\N,2017-08-16 16:36:13,2017-08-16 16:36:13,t,t,t,t,t,t
26287,32831,1,\N,2017-08-16 16:43:19,2017-08-16 16:43:19,t,t,f,t,t,f
26288,32831,1,\N,2017-08-16 16:43:19,2017-08-16 16:43:19,f,f,f,t,t,t
26289,32832,1,\N,2017-08-16 16:44:00,2017-08-16 16:44:00,t,t,t,t,t,t
26290,32832,1,\N,2017-08-16 16:44:00,2017-08-16 16:44:00,f,f,t,t,f,f
26294,32835,1,\N,2017-08-16 16:50:56,2017-08-16 16:50:56,f,f,f,t,t,f
26295,32836,1,\N,2017-08-16 16:51:24,2017-08-16 16:51:24,f,t,f,f,t,t
26296,32836,1,\N,2017-08-16 16:51:24,2017-08-16 16:51:24,f,f,t,f,f,t
26311,32857,1,\N,2017-08-16 17:02:43,2017-08-16 17:02:43,t,f,f,f,f,f
26312,32857,1,\N,2017-08-16 17:02:43,2017-08-16 17:02:43,t,f,f,f,f,f
26313,32857,1,\N,2017-08-16 17:02:43,2017-08-16 17:02:43,f,f,t,f,f,f
26314,32857,1,\N,2017-08-16 17:02:43,2017-08-16 17:02:43,f,f,f,t,f,f
26343,32889,1,\N,2017-08-16 17:19:52,2017-08-16 17:19:52,t,t,t,t,t,t
26357,32903,1,\N,2017-08-18 16:20:00,2017-08-18 16:20:00,t,t,f,t,t,t
26358,32903,1,\N,2017-08-18 16:20:00,2017-08-18 16:20:00,t,t,f,t,t,t
26359,32903,1,\N,2017-08-18 16:20:00,2017-08-18 16:20:00,f,t,t,f,f,f
26360,32906,8,\N,2017-08-21 23:00:38,2017-08-21 23:00:38,f,f,f,f,f,t
26370,32910,8,\N,2017-08-21 23:45:28,2017-08-21 23:45:28,t,f,f,t,t,f
26371,32910,8,\N,2017-08-21 23:45:28,2017-08-21 23:45:28,f,t,f,f,f,f
26372,32910,8,\N,2017-08-21 23:45:28,2017-08-21 23:45:28,f,f,t,f,f,t
26373,32910,8,\N,2017-08-21 23:45:28,2017-08-21 23:45:28,f,f,f,f,t,t
26374,32911,8,\N,2017-08-21 23:46:14,2017-08-21 23:46:14,f,t,t,t,t,t
26375,32912,8,\N,2017-08-21 23:47:17,2017-08-21 23:47:17,f,t,t,f,t,f
26376,32912,8,\N,2017-08-21 23:47:17,2017-08-21 23:47:17,f,t,t,f,f,f
26381,32926,3,\N,2017-08-22 0:05:06,2017-08-22 0:05:06,f,f,f,f,t,f
26386,32929,8,\N,2017-08-22 0:07:53,2017-08-22 0:07:53,f,t,t,f,f,f
26387,32929,3,\N,2017-08-22 0:07:53,2017-08-22 0:07:53,f,f,f,t,f,f
26388,32930,3,\N,2017-08-22 0:08:30,2017-08-22 0:08:30,t,t,t,t,f,f
26389,32931,8,\N,2017-08-22 0:09:05,2017-08-22 0:09:05,f,f,t,f,f,f
26390,32931,3,\N,2017-08-22 0:09:05,2017-08-22 0:09:05,f,f,f,t,f,f
26391,32932,8,\N,2017-08-22 0:09:33,2017-08-22 0:09:33,f,f,t,f,f,t
26404,32957,1,\N,2017-10-04 17:59:19,2017-10-04 17:59:19,t,t,t,t,t,t
26405,32957,1,\N,2017-10-04 17:59:19,2017-10-04 17:59:19,t,t,t,t,t,t
26406,32957,1,\N,2017-10-04 17:59:19,2017-10-04 17:59:19,t,t,t,t,t,f
26407,32957,1,\N,2017-10-04 17:59:19,2017-10-04 17:59:19,t,f,t,t,f,t
26408,32957,1,\N,2017-10-04 17:59:19,2017-10-04 17:59:19,f,t,t,f,f,f
26416,32960,1,\N,2017-10-04 18:06:31,2017-10-04 18:06:31,t,t,t,t,t,t
26417,32960,1,\N,2017-10-04 18:06:31,2017-10-04 18:06:31,t,t,t,t,t,t
26418,32960,1,\N,2017-10-04 18:06:31,2017-10-04 18:06:31,t,t,t,t,t,t
26419,32961,1,\N,2017-10-04 18:10:36,2017-10-04 18:10:36,t,t,t,t,t,t
26420,32961,1,\N,2017-10-04 18:10:36,2017-10-04 18:10:36,t,t,t,t,t,t
26421,32961,1,\N,2017-10-04 18:10:36,2017-10-04 18:10:36,t,t,t,t,t,t
26422,32961,1,\N,2017-10-04 18:10:36,2017-10-04 18:10:36,t,t,t,t,t,t
26423,32961,1,\N,2017-10-04 18:10:36,2017-10-04 18:10:36,t,t,t,t,t,t
26426,32963,1,\N,2017-10-04 18:27:44,2017-10-04 18:27:44,t,t,t,t,f,f
26427,32963,1,\N,2017-10-04 18:27:44,2017-10-04 18:27:44,t,t,t,t,t,t
26428,32963,1,\N,2017-10-04 18:27:44,2017-10-04 18:27:44,f,f,t,t,t,t
26438,32969,1,\N,2017-10-04 18:54:20,2017-10-04 18:54:20,t,t,t,t,t,t
26439,32969,1,\N,2017-10-04 18:54:20,2017-10-04 18:54:20,f,f,f,f,t,t
26447,32974,1,\N,2017-10-15 1:30:09,2017-10-15 1:30:09,f,t,t,f,t,t
26448,32974,1,\N,2017-10-15 1:30:09,2017-10-15 1:30:09,f,f,t,t,t,t
26449,32975,2,\N,2017-10-15 1:31:04,2017-10-15 1:31:04,t,t,t,t,t,t
26450,32975,2,\N,2017-10-15 1:31:04,2017-10-15 1:31:04,f,t,f,f,f,f
26477,32985,6,\N,2017-10-22 22:07:47,2017-10-22 22:07:47,t,t,t,t,t,t
26478,32985,6,\N,2017-10-22 22:07:47,2017-10-22 22:07:47,t,t,t,t,t,t
26479,32985,6,\N,2017-10-22 22:07:47,2017-10-22 22:07:47,t,t,t,t,t,t
26480,32985,6,\N,2017-10-22 22:07:47,2017-10-22 22:07:47,t,t,t,t,t,t
26493,32989,6,\N,2017-10-22 22:19:29,2017-10-22 22:19:29,t,f,f,f,f,f
26494,32989,6,\N,2017-10-22 22:19:29,2017-10-22 22:19:29,t,t,t,t,t,t
26495,32989,6,\N,2017-10-22 22:19:29,2017-10-22 22:19:29,t,t,t,t,t,f
26496,32989,6,\N,2017-10-22 22:19:29,2017-10-22 22:19:29,f,f,f,t,f,f
26502,32991,6,\N,2017-10-22 22:26:01,2017-10-22 22:26:01,t,t,t,t,t,t
26503,32991,6,\N,2017-10-22 22:26:01,2017-10-22 22:26:01,t,t,t,t,t,t
26034,32645,6,\N,2017-07-21 22:21:32,2017-07-21 22:21:32,f,f,f,f,t,f
26035,32645,6,\N,2017-07-21 22:21:32,2017-07-21 22:21:32,f,f,f,f,t,f
26036,32645,6,\N,2017-07-21 22:21:32,2017-07-21 22:21:32,f,f,f,f,t,t
26037,32645,6,\N,2017-07-21 22:21:32,2017-07-21 22:21:32,f,f,f,f,f,t
26038,32645,6,\N,2017-07-21 22:21:32,2017-07-21 22:21:32,f,f,f,f,f,t
26130,32715,8,\N,2017-08-09 18:12:37,2017-08-09 18:12:37,f,f,f,f,f,t
26132,32718,8,\N,2017-08-09 18:14:37,2017-08-09 18:14:37,t,t,t,f,f,t
26190,32752,1,\N,2017-08-15 20:32:19,2017-08-15 20:32:19,t,t,t,t,t,t
26191,32752,1,\N,2017-08-15 20:32:19,2017-08-15 20:32:19,t,t,t,f,f,f
26192,32752,1,\N,2017-08-15 20:32:19,2017-08-15 20:32:19,t,f,t,t,f,f
26193,32752,1,\N,2017-08-15 20:32:19,2017-08-15 20:32:19,f,f,f,t,t,t
26203,32778,1,\N,2017-08-16 15:41:11,2017-08-16 15:41:11,t,t,t,t,t,t
26204,32778,1,\N,2017-08-16 15:41:12,2017-08-16 15:41:12,t,t,t,t,f,t
26205,32778,1,\N,2017-08-16 15:41:12,2017-08-16 15:41:12,f,t,f,t,f,f
26227,32786,1,\N,2017-08-16 15:51:00,2017-08-16 15:51:00,t,t,t,t,t,t
26228,32786,1,\N,2017-08-16 15:51:00,2017-08-16 15:51:00,f,t,t,t,t,t
26229,32786,1,\N,2017-08-16 15:51:00,2017-08-16 15:51:00,f,t,t,t,t,t
26255,32798,1,\N,2017-08-16 16:19:53,2017-08-16 16:19:53,t,t,t,t,t,t
26256,32798,1,\N,2017-08-16 16:19:53,2017-08-16 16:19:53,f,t,f,f,f,t
26257,32798,1,\N,2017-08-16 16:19:53,2017-08-16 16:19:53,f,f,t,t,f,f
26258,32798,1,\N,2017-08-16 16:19:53,2017-08-16 16:19:53,f,f,f,t,t,t
26293,32834,1,\N,2017-08-16 16:50:36,2017-08-16 16:50:36,f,f,f,f,f,t
26300,32838,1,\N,2017-08-16 16:52:17,2017-08-16 16:52:17,t,t,f,f,f,f
26301,32840,1,\N,2017-08-16 16:53:00,2017-08-16 16:53:00,f,f,f,t,t,t
26302,32841,1,\N,2017-08-16 16:53:22,2017-08-16 16:53:22,t,t,t,t,t,f
26303,32842,1,\N,2017-08-16 16:53:49,2017-08-16 16:53:49,t,t,f,f,f,f
26304,32842,1,\N,2017-08-16 16:53:49,2017-08-16 16:53:49,t,t,t,t,f,f
26305,32843,1,\N,2017-08-16 16:54:22,2017-08-16 16:54:22,t,t,t,f,f,f
26306,32843,1,\N,2017-08-16 16:54:22,2017-08-16 16:54:22,t,f,f,t,t,t
26308,32850,1,\N,2017-08-16 16:57:59,2017-08-16 16:57:59,f,t,t,t,f,f
26324,32877,2,\N,2017-08-16 17:14:24,2017-08-16 17:14:24,t,t,f,f,f,f
26325,32877,2,\N,2017-08-16 17:14:24,2017-08-16 17:14:24,f,f,f,f,t,f
26326,32884,1,\N,2017-08-16 17:16:50,2017-08-16 17:16:50,t,t,f,f,f,t
26327,32884,1,\N,2017-08-16 17:16:50,2017-08-16 17:16:50,f,f,f,f,t,t
26328,32884,1,\N,2017-08-16 17:16:50,2017-08-16 17:16:50,f,f,f,f,t,t
26329,32884,1,\N,2017-08-16 17:16:50,2017-08-16 17:16:50,f,f,f,f,t,f
26344,32890,1,\N,2017-08-16 17:20:19,2017-08-16 17:20:19,t,t,t,t,t,t
26345,32891,1,\N,2017-08-16 17:20:43,2017-08-16 17:20:43,t,t,t,t,t,t
26346,32894,1,\N,2017-08-18 16:12:32,2017-08-18 16:12:32,f,t,t,f,f,t
26350,32900,1,\N,2017-08-18 16:17:50,2017-08-18 16:17:50,t,t,t,f,t,t
26351,32900,1,\N,2017-08-18 16:17:50,2017-08-18 16:17:50,f,f,t,t,f,t
26352,32900,1,\N,2017-08-18 16:17:50,2017-08-18 16:17:50,f,f,f,t,t,f
26353,32900,1,\N,2017-08-18 16:17:50,2017-08-18 16:17:50,f,f,f,f,t,t
26354,32900,1,\N,2017-08-18 16:17:50,2017-08-18 16:17:50,f,f,f,f,f,t
26363,32908,8,\N,2017-08-21 23:42:36,2017-08-21 23:42:36,t,f,f,f,f,f
26364,32908,8,\N,2017-08-21 23:43:23,2017-08-21 23:43:23,f,t,t,t,t,t
26365,32908,8,\N,2017-08-21 23:43:23,2017-08-21 23:43:23,f,f,t,t,f,f
26366,32908,8,\N,2017-08-21 23:43:23,2017-08-21 23:43:23,f,f,f,f,t,t
26377,32918,3,\N,2017-08-21 23:59:30,2017-08-21 23:59:30,f,f,f,f,f,t
26378,32924,8,\N,2017-08-22 0:04:13,2017-08-22 0:04:13,t,t,t,t,t,f
26379,32924,8,\N,2017-08-22 0:04:13,2017-08-22 0:04:13,t,t,f,f,f,f
26380,32924,3,\N,2017-08-22 0:04:13,2017-08-22 0:04:13,f,f,f,t,f,f
26451,32976,2,\N,2017-10-15 1:32:04,2017-10-15 1:32:04,t,f,f,f,f,f
26452,32976,2,\N,2017-10-15 1:32:04,2017-10-15 1:32:04,t,t,t,t,t,t
26453,32976,2,\N,2017-10-15 1:32:04,2017-10-15 1:32:04,f,t,t,f,t,f
26454,32977,2,\N,2017-10-15 1:33:21,2017-10-15 1:33:21,t,t,t,t,t,t
26455,32977,2,\N,2017-10-15 1:33:21,2017-10-15 1:33:21,t,t,t,t,t,t
26456,32977,2,\N,2017-10-15 1:33:21,2017-10-15 1:33:21,t,f,f,t,f,f
26457,32977,2,\N,2017-10-15 1:33:21,2017-10-15 1:33:21,f,t,t,t,t,t
26463,32979,2,\N,2017-10-15 1:36:21,2017-10-15 1:36:21,t,t,t,t,t,t
26464,32979,1,\N,2017-10-15 1:36:21,2017-10-15 1:36:21,t,f,f,f,f,f
26465,32979,2,\N,2017-10-15 1:36:21,2017-10-15 1:36:21,t,t,f,f,f,t
26466,32980,1,\N,2017-10-15 1:37:10,2017-10-15 1:37:10,t,t,t,t,t,t
26467,32980,1,\N,2017-10-15 1:37:10,2017-10-15 1:37:10,t,f,f,f,f,t
26481,32987,6,\N,2017-10-22 22:13:25,2017-10-22 22:13:25,t,t,t,t,t,t
26482,32987,6,\N,2017-10-22 22:13:25,2017-10-22 22:13:25,t,t,t,t,f,f
26483,32987,6,\N,2017-10-22 22:13:25,2017-10-22 22:13:25,t,t,t,t,f,f
26484,32987,6,\N,2017-10-22 22:13:25,2017-10-22 22:13:25,f,f,t,t,t,t
26485,32987,6,\N,2017-10-22 22:13:25,2017-10-22 22:13:25,f,f,t,t,t,t
26486,32987,6,\N,2017-10-22 22:13:25,2017-10-22 22:13:25,t,t,t,t,t,t
26497,32990,6,\N,2017-10-22 22:25:09,2017-10-22 22:25:09,t,t,t,t,t,t
26498,32990,6,\N,2017-10-22 22:25:09,2017-10-22 22:25:09,t,t,t,t,t,t
26499,32990,6,\N,2017-10-22 22:25:09,2017-10-22 22:25:09,t,t,t,t,t,t
26500,32990,6,\N,2017-10-22 22:25:09,2017-10-22 22:25:09,t,t,t,t,t,t
26501,32990,6,\N,2017-10-22 22:25:09,2017-10-22 22:25:09,f,f,f,t,f,f
26527,33016,2,\N,2017-12-08 15:29:32,2017-12-08 15:29:32,t,t,t,t,t,t
26528,33016,3,\N,2017-12-08 15:29:32,2017-12-08 15:29:32,f,t,t,t,t,t
26532,33026,2,\N,2017-12-08 15:39:25,2017-12-08 15:39:25,f,t,t,f,f,f
26534,33036,1,\N,2017-12-08 15:55:47,2017-12-08 15:58:58,f,f,t,f,f,f
26109,32648,3,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,t,f,f
26110,32648,3,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,t,t,t
26111,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,t,t
26112,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,t,t
26113,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,t,t
26114,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,t,t
26115,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,t,t
26116,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,t,f
26117,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,t,f
26118,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,t,f
26119,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,f,t
26120,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,f,t
26121,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,f,t
26122,32648,6,\N,2017-07-21 22:48:56,2017-07-21 22:48:56,f,f,f,f,f,t
26126,32706,8,\N,2017-08-03 21:28:22,2017-08-03 21:28:22,f,f,f,f,f,t
26129,32714,6,\N,2017-08-09 18:11:45,2017-08-09 18:11:45,f,f,f,f,f,t
26133,32719,8,\N,2017-08-09 18:15:25,2017-08-09 18:15:25,t,t,f,f,f,f
26134,32719,8,\N,2017-08-09 18:15:25,2017-08-09 18:15:25,f,t,f,f,f,f
26138,32735,1,\N,2017-08-15 19:58:01,2017-08-15 19:58:01,t,t,t,t,t,f
26139,32735,1,\N,2017-08-15 19:58:01,2017-08-15 19:58:01,f,f,f,f,t,f
26140,32735,1,\N,2017-08-15 19:58:02,2017-08-15 19:58:02,f,f,f,t,f,f
26150,32738,1,\N,2017-08-15 20:02:27,2017-08-15 20:02:27,f,t,t,t,t,t
26151,32738,1,\N,2017-08-15 20:02:27,2017-08-15 20:02:27,t,f,f,f,f,f
26152,32738,1,\N,2017-08-15 20:02:27,2017-08-15 20:02:27,f,f,t,f,f,f
26153,32738,1,\N,2017-08-15 20:02:27,2017-08-15 20:02:27,f,f,f,f,t,f
26154,32738,1,\N,2017-08-15 20:02:27,2017-08-15 20:02:27,t,t,t,t,t,t
26155,32738,1,\N,2017-08-15 20:02:27,2017-08-15 20:02:27,f,t,t,t,t,t
26162,32740,1,\N,2017-08-15 20:05:40,2017-08-15 20:05:40,t,t,t,t,t,t
26163,32740,1,\N,2017-08-15 20:05:40,2017-08-15 20:05:40,t,t,t,t,t,t
26164,32740,1,\N,2017-08-15 20:05:40,2017-08-15 20:05:40,t,t,t,t,t,t
26165,32740,1,\N,2017-08-15 20:05:40,2017-08-15 20:05:40,f,f,t,t,t,t
26166,32740,1,\N,2017-08-15 20:05:40,2017-08-15 20:05:40,f,f,f,f,t,t
26167,32740,1,\N,2017-08-15 20:05:40,2017-08-15 20:05:40,t,t,t,t,t,t
26168,32740,1,\N,2017-08-15 20:05:40,2017-08-15 20:05:40,t,t,t,t,t,t
26169,32740,1,\N,2017-08-15 20:05:40,2017-08-15 20:05:40,t,t,t,t,t,t
26170,32741,1,\N,2017-08-15 20:06:18,2017-08-15 20:06:18,t,t,t,t,t,t
26180,32743,1,\N,2017-08-15 20:12:11,2017-08-15 20:12:11,t,t,t,t,t,t
26181,32743,1,\N,2017-08-15 20:12:11,2017-08-15 20:12:11,t,t,t,t,t,t
26182,32743,1,\N,2017-08-15 20:12:11,2017-08-15 20:12:11,t,t,t,t,t,t
26183,32743,1,\N,2017-08-15 20:12:11,2017-08-15 20:12:11,t,t,t,t,t,t
26184,32743,1,\N,2017-08-15 20:12:11,2017-08-15 20:12:11,f,f,f,f,t,t
26185,32743,1,\N,2017-08-15 20:12:11,2017-08-15 20:12:11,t,t,t,t,t,t
26186,32743,1,\N,2017-08-15 20:12:11,2017-08-15 20:12:11,t,t,t,t,t,t
26187,32743,1,\N,2017-08-15 20:12:11,2017-08-15 20:12:11,t,t,t,t,t,t
26188,32743,1,\N,2017-08-15 20:12:11,2017-08-15 20:12:11,f,f,t,t,t,t
26347,32899,1,\N,2017-08-18 16:15:38,2017-08-18 16:15:38,t,t,t,t,t,t
26194,32753,1,\N,2017-08-15 20:32:50,2017-08-15 20:32:50,t,f,f,f,f,f
26195,32753,1,\N,2017-08-15 20:32:50,2017-08-15 20:32:50,f,f,t,f,f,f
26196,32775,1,\N,2017-08-16 15:38:36,2017-08-16 15:38:36,t,t,t,t,t,t
26197,32775,1,\N,2017-08-16 15:38:36,2017-08-16 15:38:36,f,t,f,f,f,f
26198,32776,1,\N,2017-08-16 15:39:14,2017-08-16 15:39:14,t,t,t,t,t,t
26199,32776,1,\N,2017-08-16 15:39:14,2017-08-16 15:39:14,t,f,t,f,f,f
26200,32776,1,\N,2017-08-16 15:39:14,2017-08-16 15:39:14,f,f,t,f,f,f
26206,32779,1,\N,2017-08-16 15:42:04,2017-08-16 15:42:04,t,t,t,t,t,t
26207,32779,1,\N,2017-08-16 15:42:04,2017-08-16 15:42:04,t,t,t,t,t,t
26208,32779,1,\N,2017-08-16 15:42:04,2017-08-16 15:42:04,t,t,t,t,t,f
26209,32779,1,\N,2017-08-16 15:42:04,2017-08-16 15:42:04,f,f,f,t,f,f
26210,32780,1,\N,2017-08-16 15:42:53,2017-08-16 15:42:53,t,t,t,t,t,t
26211,32780,1,\N,2017-08-16 15:42:53,2017-08-16 15:42:53,t,t,t,t,t,t
