"random_route_name","selected","existing_route","Longitude.existing","Latitude.existing","distance","X.random","Y.random","ST","BCR"
"31-FL-83",1,"FL_9270",-81.091705,26.578754,7.79076524408197,-81.0966089932663,26.6914257165132,"FL",31
"31-FL-84",1,"FL_0910",-81.922752,26.82098,7.85316603610371,-81.8899667175829,26.7111540358827,"FL",31
"31-FL-84",1,"FL_0032",-81.93721,26.779259,5.53532859728473,-81.8899667175829,26.7111540358827,"FL",31
"31-FL-85",1,"FL_0026",-81.458978,26.294025,8.18186646240502,-81.3277036345361,26.2809949075767,"FL",31
"31-FL-86",1,NA,NA,NA,NA,-81.4713124104759,26.532192176683,"FL",31
"27-GA-104",0,NA,NA,NA,NA,-82.2510241808245,31.4564966877654,"GA",27
"27-GA-105",0,"GA_0057",-83.801606,30.665315,13.6456088788204,-83.8870495320839,30.8486534968644,"GA",27
"27-GA-109",0,"GA_0002",-82.068503,30.70549,17.272422297173,-82.1895879782158,30.4782698022151,"GA",27
"27-GA-110",0,"GA_0032",-82.199999,33.487777,5.46260309732696,-82.1578153145629,33.4169820835211,"GA",27
"27-GA-111",0,NA,NA,NA,NA,-81.9029453905243,33.173435705219,"GA",27
"27-GA-112",0,"GA_0006",-84.52346,30.819914,7.26479751931568,-84.4036991977981,30.841822792032,"GA",27
"27-GA-113",0,"GA_0156",-81.634801,31.616755,14.5519189149801,-81.7350047901447,31.424242413383,"GA",27
"27-GA-113",0,"GA_9275",-81.64424,31.392493,5.7844536544496,-81.7350047901447,31.424242413383,"GA",27
"27-GA-113",0,"GA_9330",-81.628715,31.613686,14.5094179401521,-81.7350047901447,31.424242413383,"GA",27
"27-GA-113",0,"GA_0008",-81.633333,31.390611,6.43014577068199,-81.7350047901447,31.424242413383,"GA",27
"27-GA-115",0,"GA_0001",-81.575507,30.873381,14.5946257034877,-81.821091558074,30.8599181448593,"GA",27
"27-GA-115",0,"GA_0102",-82.071677,30.74032,17.0134114229548,-81.821091558074,30.8599181448593,"GA",27
"27-GA-116",0,"GA_0033",-84.268279,32.182329,10.6468574715699,-84.3424178048669,32.041611321687,"GA",27
"27-GA-117",0,"GA_0117",-82.230291,31.198888,10.6434659937179,-82.398496197502,31.2540314531495,"GA",27
"27-GA-117",0,"GA_0017",-82.230573,31.198708,10.632383921106,-82.398496197502,31.2540314531495,"GA",27
"27-GA-118",0,"GA_0004",-83.029303,30.927638,10.5271881681586,-82.9232061279624,31.0498735780381,"GA",27
"27-GA-121",0,"GA_0056",-81.244616,31.769175,8.51833029354862,-81.1448445024226,31.8586829999109,"GA",27
"27-GA-125",0,NA,NA,NA,NA,-83.7658233800221,31.3774322343507,"GA",27
"27-GA-128",0,"GA_0018",-83.278053,31.217003,6.28526592635993,-83.2235759713537,31.2951460745123,"GA",27
"27-GA-131",0,NA,NA,NA,NA,-81.8549627552973,32.0198994211473,"GA",27
"27-GA-132",0,"GA_0029",-83.913885,31.617735,6.99920110262251,-83.7980555725179,31.6408673610504,"GA",27
"27-GA-134",0,NA,NA,NA,NA,-82.4787186302,32.5870363598084,"GA",27
"27-GA-87",0,"GA_0052",-83.553146,31.914265,3.43444414480121,-83.552584964088,31.9639699643426,"GA",27
"27-GA-87",0,"GA_0049",-83.578155,32.146853,12.7244252097769,-83.552584964088,31.9639699643426,"GA",27
"27-GA-88",0,"GA_0025",-84.073576,31.123363,11.1754764989005,-83.8868401760596,31.0988559598666,"GA",27
"27-GA-90",0,"GA_0158",-82.922226,30.707155,18.1434429653191,-83.2220455477777,30.6574600259221,"GA",27
"27-GA-91",0,NA,NA,NA,NA,-81.8647112329846,31.7876803338114,"GA",27
"27-GA-94",0,NA,NA,NA,NA,-81.8410997370756,32.5308007722696,"GA",27
"27-GA-95",0,NA,NA,NA,NA,-83.0836235122688,32.5658595497904,"GA",27
"27-GA-97",0,"GA_0011",-81.359587,32.343712,7.67975473463663,-81.4883186469005,32.3208475341698,"GA",27
"27-GA-97",0,"GA_0111",-81.425513,32.3293,3.71317707024291,-81.4883186469005,32.3208475341698,"GA",27
"27-GA-99",0,NA,NA,NA,NA,-82.4333012432572,30.9193076713045,"GA",27
"27-GA-100",1,NA,NA,NA,NA,-84.9447034962532,31.4571001826915,"GA",27
"27-GA-101",1,NA,NA,NA,NA,-81.2353546188231,31.5160628559652,"GA",27
"27-GA-102",1,"GA_0058",-82.706695,30.601301,8.24597110717884,-82.5779346951321,30.6456415069138,"GA",27
"27-GA-103",1,NA,NA,NA,NA,-83.822436166234,32.6280894429807,"GA",27
"27-GA-106",1,NA,NA,NA,NA,-83.4273157912788,32.8965106582344,"GA",27
"27-GA-107",1,"GA_0050",-82.952778,32.174722,18.329141845474,-82.8525399360864,31.9234146598474,"GA",27
"27-GA-107",1,"GA_9328",-82.952414,32.17454,18.3104110540919,-82.8525399360864,31.9234146598474,"GA",27
"27-GA-107",1,"GA_0053",-82.939681,31.935082,5.17312442466569,-82.8525399360864,31.9234146598474,"GA",27
"27-GA-108",1,"GA_0009",-84.966477,31.890349,9.51555922325885,-85.0300513228989,31.7636636916194,"GA",27
"27-GA-114",1,NA,NA,NA,NA,-84.7937262321956,32.582688023243,"GA",27
"27-GA-119",1,NA,NA,NA,NA,-84.2336730203542,31.5843135055369,"GA",27
"27-GA-120",1,"GA_0013",-82.764616,32.736784,7.77126511790411,-82.8932043421061,32.7676903904969,"GA",27
"27-GA-122",1,"GA_0014",-83.452422,32.4,8.37166233019012,-83.3524388433243,32.3131238916994,"GA",27
"27-GA-123",1,"GA_0003",-81.52578,31.2755,12.2642550991075,-81.6630313719036,31.1423572067672,"GA",27
"27-GA-124",1,"GA_0007",-83.24321,31.702873,15.2515385747163,-83.3924164840204,31.5223751017971,"GA",27
"27-GA-126",1,"GA_0055",-82.801908,31.457301,14.6727694879097,-82.724217464601,31.659080022861,"GA",27
"27-GA-126",1,"GA_0155",-82.802176,31.457348,14.6746110236399,-82.724217464601,31.659080022861,"GA",27
"27-GA-127",1,"GA_0048",-82.833326,33.029315,6.3406546647877,-82.8466204980973,33.1204055937201,"GA",27
"27-GA-129",1,"GA_0028",-83.788741,32.377639,15.4299282710112,-83.8866355593817,32.1702244346532,"GA",27
"27-GA-130",1,NA,NA,NA,NA,-84.8850610937311,32.1468707152262,"GA",27
"27-GA-133",1,"GA_0054",-81.692696,32.64933,11.6178034784056,-81.5090034260308,32.7154283665079,"GA",27
"27-GA-133",1,"GA_0034",-81.623237,32.886909,13.57916547862,-81.5090034260308,32.7154283665079,"GA",27
"27-GA-135",1,NA,NA,NA,NA,-83.4092594171132,30.9737213577233,"GA",27
"27-GA-136",1,"GA_0038",-84.568411,32.313304,19.8868261904585,-84.2593984892258,32.4346764299358,"GA",27
"27-GA-89",1,"GA_0051",-82.375578,32.890971,16.3261941544388,-82.0994750942169,32.8456490069275,"GA",27
"27-GA-92",1,"GA_0005",-82.356803,31.969297,18.8845150059887,-82.367099301483,32.2424763338718,"GA",27
"27-GA-92",1,"GA_0112",-82.370461,32.107893,9.30090257510883,-82.367099301483,32.2424763338718,"GA",27
"27-GA-92",1,"GA_0012",-82.37068,32.108229,9.27797261027403,-82.367099301483,32.2424763338718,"GA",27
"27-GA-93",1,"GA_0021",-84.405806,31.290612,6.60084848801339,-84.4915551618157,31.351939134121,"GA",27
"27-GA-96",1,NA,NA,NA,NA,-84.6911431106278,31.1006489884899,"GA",27
"27-GA-98",1,"GA_0010",-84.719894,31.745647,12.6591734612619,-84.5100256862489,31.7872589761683,"GA",27
"28-GA-137",0,"GA_9027",-84.321705,34.242458,13.0035787480188,-84.1823830811543,34.3913845661942,"GA",28
"28-GA-137",0,"GA_1708",-84.26348,34.30308,7.65686305956861,-84.1823830811543,34.3913845661942,"GA",28
"28-GA-138",0,NA,NA,NA,NA,-85.3117302039106,34.9573208954481,"GA",28
"28-GA-139",0,"GA_0039",-85.048004,34.386177,17.8329743403559,-85.3022859545882,34.236173214981,"GA",28
"28-GA-140",0,"GA_0041",-83.407478,34.917277,7.04959652763188,-83.2838048520242,34.906104153599,"GA",28
"28-GA-140",0,"GA_0035",-83.35492,35.02585,9.20147837116989,-83.2838048520242,34.906104153599,"GA",28
"28-GA-141",1,"GA_0026",-84.721602,34.568928,9.30875564023204,-84.6927369591064,34.4363175570752,"GA",28
"28-GA-142",1,"GA_0037",-85.346375,34.668971,4.09341594739962,-85.2901401866299,34.7060085612527,"GA",28
"28-GA-143",1,"GA_0040",-84.068709,34.76427,5.02086499527135,-83.9991767130178,34.7193700297886,"GA",28
"28-GA-144",1,"GA_0042",-84.463531,34.139151,13.5115866461883,-84.6842681769517,34.2090835970971,"GA",28
"29-GA-145",0,NA,NA,NA,NA,-83.6924392999224,33.3377465757563,"GA",29
"29-GA-146",0,"GA_0123",-84.885535,33.637831,18.645472502073,-85.1753215571487,33.5172724235089,"GA",29
"29-GA-146",0,"GA_0023",-84.885094,33.635569,18.5991736627517,-85.1753215571487,33.5172724235089,"GA",29
"29-GA-146",0,"GA_9251",-85.256025,33.53799,4.86374259607221,-85.1753215571487,33.5172724235089,"GA",29
"29-GA-146",0,"GA_0036",-85.286111,33.544556,6.65360097525895,-85.1753215571487,33.5172724235089,"GA",29
"29-GA-147",0,"GA_0030",-83.544143,34.497542,18.7486693650707,-83.2300271242942,34.5792715396862,"GA",29
"29-GA-149",0,NA,NA,NA,NA,-83.6140292762488,34.0117285692157,"GA",29
"29-GA-150",0,"GA_0900",-83.70829,33.09486,6.76019288655354,-83.7403314459083,33.0007771008227,"GA",29
"29-GA-150",0,"GA_0046",-83.811751,33.105155,8.31367769366365,-83.7403314459083,33.0007771008227,"GA",29
"29-GA-152",0,NA,NA,NA,NA,-83.9416536432553,33.8106595339854,"GA",29
"29-GA-157",0,NA,NA,NA,NA,-82.8279873077443,34.3323613410927,"GA",29
"29-GA-160",0,"GA_0031",-83.095404,33.519678,8.59523017477259,-83.2435085701079,33.5349158364105,"GA",29
"29-GA-161",0,"GA_0016",-84.498374,32.934448,16.3856897497169,-84.7400900358085,33.0575017626059,"GA",29
"29-GA-163",0,"GA_0015",-83.98525,33.004,11.8252095837226,-84.0373726380946,32.8385388966569,"GA",29
"29-GA-163",0,"GA_9279",-83.994514,33.002693,11.6111677530881,-84.0373726380946,32.8385388966569,"GA",29
"29-GA-164",0,NA,NA,NA,NA,-83.1124636001866,33.189219487526,"GA",29
"29-GA-148",1,NA,NA,NA,NA,-82.2129496816911,33.5827787185047,"GA",29
"29-GA-151",1,NA,NA,NA,NA,-84.6451720686749,32.6504684405415,"GA",29
"29-GA-153",1,"GA_0024",-83.315514,34.031897,15.6212352786463,-83.0441046608457,34.0092746238141,"GA",29
"29-GA-154",1,"GA_0022",-84.481368,33.181908,16.6809619275569,-84.4241717216818,33.4185539048872,"GA",29
"29-GA-155",1,"GA_9307",-83.173836,33.754039,14.3291481582834,-83.4196447775073,33.7895186515892,"GA",29
"29-GA-155",1,"GA_0045",-83.604529,33.606174,16.5356488179876,-83.4196447775073,33.7895186515892,"GA",29
"29-GA-155",1,"GA_9305",-83.512497,33.809601,5.5088028957284,-83.4196447775073,33.7895186515892,"GA",29
"29-GA-155",1,"GA_1939",-83.308933,33.750175,6.91550403776036,-83.4196447775073,33.7895186515892,"GA",29
"29-GA-155",1,"GA_0020",-83.24315,33.84196,10.7600961286629,-83.4196447775073,33.7895186515892,"GA",29
"29-GA-156",1,"GA_0027",-84.778822,34.051437,3.00847224831736,-84.726307034148,34.0497898618768,"GA",29
"29-GA-156",1,"GA_4131",-85.004,34.124,16.6970218114605,-84.726307034148,34.0497898618768,"GA",29
"29-GA-156",1,"GA_0043",-84.74822,33.908626,9.83397022820649,-84.726307034148,34.0497898618768,"GA",29
"29-GA-158",1,"GA_0119",-82.566686,33.728362,17.5883242306771,-82.8720533761319,33.7113990687902,"GA",29
"29-GA-158",1,"GA_0047",-82.675971,33.647724,12.102017943286,-82.8720533761319,33.7113990687902,"GA",29
"29-GA-159",1,"GA_0044",-84.218826,33.630714,14.7185832410559,-84.0035076565225,33.5158423845067,"GA",29
"29-GA-162",1,NA,NA,NA,NA,-84.1839260077313,33.1744534414043,"GA",29
"29-GA-165",1,NA,NA,NA,NA,-84.8377958431539,33.3025297728194,"GA",29
"29-GA-166",1,NA,NA,NA,NA,-84.0433801787368,34.3345161951018,"GA",29
"14-MA-168",0,"MA_Sylvester Street, Northampton",-72.7309,42.3764,9.57056101509722,-72.8931840573511,42.4459006831387,"MA",14
"14-MA-168",0,"MA_Mt. Tekoa",-72.8161936986,42.2125753847,16.5939842222441,-72.8931840573511,42.4459006831387,"MA",14
"14-MA-169",0,"MA_Wendell (Tornado Site)",-72.483211,42.577002,13.00666522258,-72.7148235015659,42.6569168181249,"MA",14
"14-MA-169",0,"MA_Montague Plains",-72.5270300088,42.5961950255,10.4281971856439,-72.7148235015659,42.6569168181249,"MA",14
"14-MA-167",1,NA,NA,NA,NA,-73.2818885720337,42.2742580126212,"MA",14
"14-MA-170",1,"MA_Bare Heath Focus  / Habitat Restoration Area",-72.045796,42.435816,13.3085965457928,-72.1687542873195,42.6057828671622,"MA",14
"14-MA-170",1,"MA_Birch Hill Dam",-72.0956,42.5901,3.87528650437927,-72.1687542873195,42.6057828671622,"MA",14
"14-MA-170",1,"MA_Tully Lake",-72.2325767677,42.6209047994,3.40932839078311,-72.1687542873195,42.6057828671622,"MA",14
"14-MA-170",1,"MA_Quabbin - East Quabbin",-72.2471,42.4768,9.76363214642958,-72.1687542873195,42.6057828671622,"MA",14
"14-MA-170",1,"MA_Quabbin - North Quabbin",-72.2915,42.5762,6.56973770555438,-72.1687542873195,42.6057828671622,"MA",14
"14-MA-170",1,"MA_Quabbin Reservoir",-72.3019318928,42.4838247112,10.8150548635665,-72.1687542873195,42.6057828671622,"MA",14
"14-MA-170",1,"MA_New Salem Young Forst  Focus  / Habitat Restoration Area",-72.279591,42.521431,8.11057366088335,-72.1687542873195,42.6057828671622,"MA",14
"14-MA-170",1,"MA_New Salem Barrens Focus  / Habitat Restoration Area",-72.294068,42.528205,8.33030588816058,-72.1687542873195,42.6057828671622,"MA",14
"14-MA-170",1,"MA_Ware River Watershed",-72.0506,42.4369,13.1286259739783,-72.1687542873195,42.6057828671622,"MA",14
"30-MA-172",0,"MA_Douglas State Forest",-71.7993819444444,42.0158027777778,12.3637033429837,-71.6373848577132,42.1483338423967,"MA",30
"30-MA-174",0,"MA_Massachusetts Military Reservation (Camp Edwards 2)",-70.5477630699,41.7227589165,19.9091482249164,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Western Myles Standish SP",-70.6434408333333,41.8291780555556,11.6169347589345,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Masachusetts Military Reservation (Camp Edwards 3)",-70.5767003044,41.6999618398,19.9248833794777,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Massachusetts Military Reservation",-70.5454419444444,41.735815,19.4257591697129,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Masachusetts Military Reservation (Camp Edwards 1)",-70.5251814833,41.7439572851,19.922479653025,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Old Sandwich Road, Plymouth (Pine Hills)",-70.5457327777778,41.8248119444444,16.3078988288009,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Masachusetts Military Reservation (Camp Edwards 2)",-70.5477630699,41.7227589165,19.9091482249164,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Mast Road, Plymouth (Myles Standish)",-70.6296011111111,41.8060280555556,13.0582941968155,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Camp Cachalot",-70.6572,41.818,11.4171863678393,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Massachusetts Military Reservation (Camp Edwards 1)",-70.5616130101,41.7098061046,19.9850918473578,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Freetown State Forest",-71.0886363888889,41.7218913888889,18.2318238607354,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-174",0,"MA_Masachusetts Military Reservation",-70.5478,41.7228,19.9058524090492,-70.8410472729075,41.9105155463326,"MA",30
"30-MA-176",0,"MA_Quabbin - South Quabbin",-72.3451275,42.2215841666667,11.7217285240262,-72.5109644396322,42.3387455069009,"MA",30
"30-MA-176",0,"MA_Quabbin - Prescott",-72.3370711111111,42.3278494444444,8.91373092267169,-72.5109644396322,42.3387455069009,"MA",30
"30-MA-176",0,"MA_Desert (Assabet River NWR)",-72.3367,42.3279,8.9323211460738,-72.5109644396322,42.3387455069009,"MA",30
"30-MA-176",0,"MA_Prescott Peninsula",-72.3367,42.3279,8.9323211460738,-72.5109644396322,42.3387455069009,"MA",30
"30-MA-176",0,"MA_Quabbin - Patrill Hollow",-72.2502,42.3749,13.5462973601652,-72.5109644396322,42.3387455069009,"MA",30
"30-MA-176",0,"MA_Desert (Assabet River NWR) #3",-72.3437,42.4538,11.6634654697335,-72.5109644396322,42.3387455069009,"MA",30
"30-MA-176",0,"MA_Prescott",-72.3367,42.3279,8.9323211460738,-72.5109644396322,42.3387455069009,"MA",30
"30-MA-176",0,"MA_Desert (Assabet River NWR) #2",-72.3437,42.4538,11.6634654697335,-72.5109644396322,42.3387455069009,"MA",30
"30-MA-176",0,"MA_Desert (Assabet River NWR) #1",-72.3367,42.3279,8.9323211460738,-72.5109644396322,42.3387455069009,"MA",30
"30-MA-176",0,"MA_Quabbin - South Quabbin (Quabbin Park)",-72.3326,42.2992,9.51315496770281,-72.5109644396322,42.3387455069009,"MA",30
"30-MA-177",0,"MA_Orchard Street Area, Byfield",-71.0007716666667,42.7554861111111,5.19763270951729,-70.9494505353059,42.8206049490763,"MA",30
"30-MA-177",0,"MA_Parker River NWR",-70.8093,42.7902,7.40853068461918,-70.9494505353059,42.8206049490763,"MA",30
"30-MA-177",0,"MA_Parker River NWR (Plum Island)",-70.8098758333333,42.7904180555556,7.37625739273928,-70.9494505353059,42.8206049490763,"MA",30
"30-MA-177",0,"MA_Ipswich",-70.7903,42.6907,12.0727536708938,-70.9494505353059,42.8206049490763,"MA",30
"30-MA-177",0,"MA_Crane Beach",-70.7814,42.6858,12.6271235345493,-70.9494505353059,42.8206049490763,"MA",30
"30-MA-171",1,"MA_Spring Pond Woods",-70.9374,42.4964,19.0831246121263,-71.1928279205533,42.2946591377871,"MA",30
"30-MA-171",1,"MA_Blue Hills",-71.04999,42.23973,8.23059117875896,-71.1928279205533,42.2946591377871,"MA",30
"30-MA-171",1,"MA_Camp Curtis Guild",-71.07848,42.52919,17.2224626594387,-71.1928279205533,42.2946591377871,"MA",30
"30-MA-173",1,"MA_Squannacook",-71.6859415639,42.6044961701,7.54222509498487,-71.5827873483359,42.5261134595416,"MA",30
"30-MA-173",1,"MA_Oxbow NWR (The Desert)",-71.4872397222222,42.3920563888889,10.4649287530823,-71.5827873483359,42.5261134595416,"MA",30
"30-MA-173",1,"MA_Devens, South Post",-71.6523407329,42.515679733,3.61455536891027,-71.5827873483359,42.5261134595416,"MA",30
"30-MA-173",1,"MA_Wachusett Reservoir Route",-71.7184944053,42.4062559899999,10.789946792222,-71.5827873483359,42.5261134595416,"MA",30
"30-MA-173",1,"MA_Nashua River Floodplain: Route #2",-71.6076,42.5797,3.91194187969299,-71.5827873483359,42.5261134595416,"MA",30
"30-MA-173",1,"MA_Quinapoxet River, Holden (Forestry lot scouting observations)",-71.874925,42.381946,17.9168829829736,-71.5827873483359,42.5261134595416,"MA",30
"30-MA-173",1,"MA_Nashua River Floodplain: Route #1",-71.655,42.4696,5.3646688278694,-71.5827873483359,42.5261134595416,"MA",30
"30-MA-175",1,"MA_Manuel Correlus State Forest (MV)",-70.651,41.406,13.2463094517816,-70.9049579077673,41.4280236884204,"MA",30
"30-MA-175",1,"MA_Manuel Correlus State Forest",-70.6504691666667,41.4043122222222,13.2876760765032,-70.9049579077673,41.4280236884204,"MA",30
"30-MA-175",1,"MA_Manuel Correllus State Forest (MV)",-70.651,41.406,13.2463094517816,-70.9049579077673,41.4280236884204,"MA",30
"30-MA-175",1,"MA_Martha's Vineyard  - EAST (Chappaquiddick)",-70.5563834972,41.3765636402,18.4117488921281,-70.9049579077673,41.4280236884204,"MA",30
"30-MA-175",1,"MA_Martha's Vineyard  SF - (Manuel Correlus State Forest)",-70.651,41.406,13.2463094517816,-70.9049579077673,41.4280236884204,"MA",30
"30-MA-175",1,"MA_West Vineyard",-70.6914963501,41.4009435044,11.2179031898594,-70.9049579077673,41.4280236884204,"MA",30
"30-MA-175",1,"MA_Martha's Vineyard - WEST (Chilmark/Aquinnah)",-70.6914963501,41.4009435044,11.2179031898594,-70.9049579077673,41.4280236884204,"MA",30
"30-MA-178",1,"MA_Brimfield Tornado Route West",-72.2063,42.1093,11.0949263388212,-72.4066670295214,42.0487289702368,"MA",30
"30-MA-178",1,"MA_Brimfield Tornado Route East",-72.2484,42.1101,9.15721988203406,-72.4066670295214,42.0487289702368,"MA",30
"28-MD-180",0,"MD_0001",-79.15728,39.504519,10.3230396387768,-79.2312710323765,39.3664728099054,"MD",28
"28-MD-180",0,"MD_0002",-79.165718,39.539873,12.4808138059617,-79.2312710323765,39.3664728099054,"MD",28
"28-MD-180",0,"MD_0003",-79.169874,39.43855,5.96202602943932,-79.2312710323765,39.3664728099054,"MD",28
"28-MD-180",0,"MD_0052",-79.310188,39.337773,4.65935778736232,-79.2312710323765,39.3664728099054,"MD",28
"28-MD-180",0,"MD_0102",-79.16616,39.540302,12.5026951672529,-79.2312710323765,39.3664728099054,"MD",28
"28-MD-179",1,"MD_0006",-77.865501,39.612971,9.93310558586453,-77.6932176072476,39.6683509987459,"MD",28
"28-MD-179",1,"MD_0007",-77.567802,39.648508,6.81058985860149,-77.6932176072476,39.6683509987459,"MD",28
"28-MD-179",1,"MD_0008",-77.549355,39.577328,9.9081909735349,-77.6932176072476,39.6683509987459,"MD",28
"29-MD-181",0,"MD_0012",-77.000328,39.115197,15.3013272380125,-77.0380297405175,39.334721152721,"MD",29
"29-MD-181",0,"MD_0011",-77.0926,39.151417,12.9973851547785,-77.0380297405175,39.334721152721,"MD",29
"29-MD-181",0,"MD_0112",-77.307021,39.294329,14.6475685000575,-77.0380297405175,39.334721152721,"MD",29
"29-MD-181",0,"MD_0018",-76.816094,39.34576,11.8839728900217,-77.0380297405175,39.334721152721,"MD",29
"29-MD-183",0,NA,NA,NA,NA,-77.4062317586193,39.084835815423,"MD",29
"29-MD-182",1,"MD_0016",-76.814073,39.551707,13.4379544315431,-76.5807074042507,39.4781222000718,"MD",29
"29-MD-182",1,"MD_0020",-76.315953,39.489151,14.139033530018,-76.5807074042507,39.4781222000718,"MD",29
"29-MD-182",1,"MD_0017",-76.764548,39.699899,18.1830513278821,-76.5807074042507,39.4781222000718,"MD",29
"29-MD-182",1,"MD_0019",-76.485572,39.538529,6.5680722881377,-76.5807074042507,39.4781222000718,"MD",29
"29-MD-184",1,"MD_0015",-76.969209,39.635914,8.46582312374651,-77.1283067577179,39.6350447331632,"MD",29
"29-MD-184",1,"MD_0009",-77.330261,39.714767,12.0700527143204,-77.1283067577179,39.6350447331632,"MD",29
"29-MD-184",1,"MD_0013",-77.03798,39.515856,9.53721117382273,-77.1283067577179,39.6350447331632,"MD",29
"29-MD-184",1,"MD_0014",-77.023345,39.642003,5.60543739797541,-77.1283067577179,39.6350447331632,"MD",29
"30-MD-187",0,"MD_0047",-75.579552,38.165153,7.25165607215216,-75.7130157332127,38.1631385947835,"MD",30
"30-MD-187",0,"MD_0045",-75.56677,38.300742,12.3851941311544,-75.7130157332127,38.1631385947835,"MD",30
"30-MD-187",0,"MD_0145",-75.567899,38.301579,12.3905755392781,-75.7130157332127,38.1631385947835,"MD",30
"30-MD-188",0,"MD_0046",-75.7946,38.522103,15.7363388596956,-75.7211931139868,38.7425205103264,"MD",30
"30-MD-188",0,"MD_0039",-75.933113,38.821111,12.6399943769957,-75.7211931139868,38.7425205103264,"MD",30
"30-MD-188",0,"MD_0038",-75.884683,38.783746,9.2571341848767,-75.7211931139868,38.7425205103264,"MD",30
"30-MD-188",0,"MD_0040",-76.075199,38.786319,19.3102999905623,-75.7211931139868,38.7425205103264,"MD",30
"30-MD-189",0,"MD_0027",-76.544444,38.168889,8.87017334172568,-76.3972670299045,38.1133695908986,"MD",30
"30-MD-189",0,"MD_9291",-76.243454,38.36751,19.4423831306982,-76.3972670299045,38.1133695908986,"MD",30
"30-MD-189",0,"MD_0042",-76.249475,38.37653,19.8727363462612,-76.3972670299045,38.1133695908986,"MD",30
"30-MD-192",0,"MD_0149",-75.118225,38.310923,13.040351113717,-75.3385815515657,38.3867928094231,"MD",30
"30-MD-192",0,"MD_0150",-75.411142,38.201809,13.3731224594818,-75.3385815515657,38.3867928094231,"MD",30
"30-MD-192",0,"MD_0048",-75.26624,38.22448,11.8808551445909,-75.3385815515657,38.3867928094231,"MD",30
"30-MD-192",0,"MD_0049",-75.152272,38.247548,13.9487839926509,-75.3385815515657,38.3867928094231,"MD",30
"30-MD-192",0,"MD_0050",-75.392453,38.215998,12.1569383972547,-75.3385815515657,38.3867928094231,"MD",30
"30-MD-185",1,"MD_0021",-76.530287,39.057362,11.8870843666887,-76.3308058593195,38.9826654448963,"MD",30
"30-MD-185",1,"MD_0121",-76.514066,39.037808,10.5507825748349,-76.3308058593195,38.9826654448963,"MD",30
"30-MD-185",1,"MD_0123",-76.669289,38.988835,18.1837297022841,-76.3308058593195,38.9826654448963,"MD",30
"30-MD-185",1,"MD_0037",-76.184175,39.09976,11.2860283210386,-76.3308058593195,38.9826654448963,"MD",30
"30-MD-186",1,"MD_0025",-76.551306,38.406678,12.8071411281102,-76.579829816923,38.590688606936,"MD",30
"30-MD-186",1,"MD_0126",-76.577133,38.502379,6.10335394384595,-76.579829816923,38.590688606936,"MD",30
"30-MD-186",1,"MD_0024",-76.820372,38.721634,15.8208937557432,-76.579829816923,38.590688606936,"MD",30
"30-MD-186",1,"MD_0125",-76.551306,38.406678,12.8071411281102,-76.579829816923,38.590688606936,"MD",30
"30-MD-190",1,"MD_0029",-76.840698,38.521744,14.75651320473,-76.8839056241465,38.3108708695646,"MD",30
"30-MD-190",1,"MD_0028",-76.972916,38.558314,17.7624475304301,-76.8839056241465,38.3108708695646,"MD",30
"30-MD-191",1,"MD_0032",-76.005808,39.624281,17.8655595649464,-75.8596718850425,39.3915867480217,"MD",30
"30-MD-191",1,"MD_0033",-75.946117,39.517486,9.84569274527916,-75.8596718850425,39.3915867480217,"MD",30
"30-MD-191",1,"MD_0034",-75.904595,39.522856,9.38111520490446,-75.8596718850425,39.3915867480217,"MD",30
"30-MD-191",1,"MD_0035",-75.764004,39.276325,9.46369013735885,-75.8596718850425,39.3915867480217,"MD",30
"30-MD-191",1,"MD_0900",-75.967139,39.382978,5.76954509079259,-75.8596718850425,39.3915867480217,"MD",30
"30-MD-191",1,"MD_0036",-76.148126,39.264094,17.755891679719,-75.8596718850425,39.3915867480217,"MD",30
"30-MD-191",1,"MD_0902",-75.829772,39.608095,15.0439930068822,-75.8596718850425,39.3915867480217,"MD",30
"14-ME-193",0,"ME_East Machias",-67.3903484153378,44.7399049458812,14.8874433026232,-67.3302724670325,44.9511211817363,"ME",14
"14-ME-193",0,"ME_Moosehorn",-67.2878600027275,45.1466819560264,13.6696578443518,-67.3302724670325,44.9511211817363,"ME",14
"14-ME-193",0,"ME_Dennysville",-67.2282754624248,44.9040362655276,5.95641162634203,-67.3302724670325,44.9511211817363,"ME",14
"14-ME-194",0,"ME_Newfield",-70.8477101832661,43.6483159727037,9.17487561254029,-70.8117973040536,43.7785434962165,"ME",14
